locale,key,lineno,text
de,DM_DNNACTIONERR_ERROR,1.0,Fehler bei der Ausf\u00fchrung der Aktionen f\u00fcr Deep Neural Network.
de,DM_DUPPARTITIONVALUESSPECIFIED_ERROR,1.0,"Partitionswerte m\u00fcssen eindeutig sein, es wurden jedoch doppelte Werte f\u00fcr die Trainings-, Validierungs- und Testwerte (%#2s, %#3s und %#4s) in %#1s gefunden."
de,DM_ERRORCODEFOUND_ERROR,1.0,Bei der Ausf\u00fchrung von Makro %#1s wurde folgender Fehler erzeugt: %#2s.
de,DM_EXECUTIONTIME_NOTE,1.0,%#1s - Ausf\u00fchrungszeit: %#2s Sekunden.
de,DM_EXPL_ALLDATA_VAR_50,1.0,Alle Daten
de,DM_EXPL_BINNINGFAILURE_ERROR,1.0,Intervallbildung f\u00fcr Eingabedaten ist fehlgeschlagen.
de,DM_EXPL_MISSINGVALUES_TITLE,1.0,Fehlende Werte
de,DM_EXPL_NOCARDDATA_ERROR,1.0,Die Kardinalit\u00e4tsanalyse der Daten hat zu keiner Ausgabe gef\u00fchrt.
de,DM_EXPL_NOPARTDATA_ERROR,1.0,Die angegebene Eingabedatenpartition ist nicht vorhanden.
de,DM_EXPL_NOPARTDATA_WARNING,1.0,"Die angegebene Datenpartition ist nicht vorhanden, da die Eingabedaten nicht partitioniert sind.  Alle Daten werden analysiert."
de,DM_EXPL_NOVARIABLES_WARNING,1.0,Keine anzuzeigenden Variablen vorhanden. Alle Variablen bestanden die Screening-Tests.
de,DM_EXPL_TEST_VAR_50,1.0,Test
de,DM_EXPL_TOOFEWINTERVALVARS_WARNING,1.0,Weniger als drei Intervalleingaben vorhanden. Das t-SNE-Diagramm wird nicht erstellt.
de,DM_EXPL_TRAIN_VAR_50,1.0,Training
de,DM_EXPL_VALIDATE_VAR_50,1.0,Validieren
de,DM_FECODE_NLEVEL_VLABEL,1.0,Anzahl Ebenen
de,DM_FECODE_TITLE,1.0,Nominaleingaben mit Level Encoding
de,DM_FE_AE_NEURON_VLABEL,1.0,Autoencoder Hidden Neuron %s
de,DM_FE_WARN_VLABEL,1.0,Warnungen
de,DM_FLTR_CALCMETHOD_VLABEL,1.0,Filtermethode
de,DM_FLTR_CLASSLEVELS_ERROR,1.0,Die Extrahierung von Klassenvariablenauspr\u00e4gungen aus den Quelldaten ist fehlgeschlagen.
de,DM_FLTR_CLASSRAREVALUES_ERROR,1.0,Der Prozess zur Ableitung und Ausgabe der seltenen Klassenstufen ist fehlgeschlagen.
de,DM_FLTR_CLASSREPORT_ERROR,1.0,Generierung des Berichts Ausgeschlossene Klassenwerte ist fehlgeschlagen.
de,DM_FLTR_CLASSVALUE_VLABEL,1.0,Ebene
de,DM_FLTR_COUNTSREPORT_ERROR,1.0,Generierung des Berichts Filteranzahl ist fehlgeschlagen.
de,DM_FLTR_DATAROLE_VLABEL,1.0,Datenrolle
de,DM_FLTR_DATA_VLABEL,1.0,Original
de,DM_FLTR_DMARCHITECTURE_ERROR,1.0,Die erforderliche Data Mining Server Tier-Architektur wurde nicht initialisiert.
de,DM_FLTR_EXCLUDECLVALS_TITLE,1.0,Ausgeschlossene Klassenwerte
de,DM_FLTR_EXCLUDED_VLABEL,1.0,Ausgeschlossen
de,DM_FLTR_EXTRACTDATASTATS_ERROR,1.0,Die Extraktion der erforderlichen Statistiken f\u00fcr die Quelldaten ist fehlgeschlagen.
de,DM_FLTR_INCLUDED_VLABEL,1.0,Eingeschlossen
de,DM_FLTR_INTERVALLIMITS_TITLE,1.0,Limits f\u00fcr Intervallvariablen
de,DM_FLTR_INTERVALREPORT_ERROR,1.0,Die Generierung des Intervallvariablenberichts ist fehlgeschlagen.
de,DM_FLTR_KEEPMISSING_VLABEL,1.0,Fehlende Werte behalten
de,DM_FLTR_MFILTER_VLABEL,1.0,Gefilterter Indikator
de,DM_FLTR_NUMOBS_TITLE,1.0,Anzahl Beobachtungen
de,DM_FLTR_PROCESSMETADATA_ERROR,1.0,Die Verarbeitung der Variablenmetadaten ist fehlgeschlagen.
de,DM_FLTR_PUBLISHSCORE_ERROR,1.0,Die Generierung der Score-Code-Datei ist fehlgeschlagen.
de,DM_FLTR_TRAINCOUNT_VLABEL,1.0,Training Anzahl
de,DM_FLTR_TRAINPCT_VLABEL,1.0,Training prozentual
de,DM_FLTR_VALIDPARAMNOVALS_ERROR,1.0,F\u00fcr die Eigenschaft '%s' wurde ein ung\u00fcltiger Wert angegeben.
de,DM_FLTR_VALIDPARAMVALS_ERROR,1.0,F\u00fcr die Eigenschaft '%#1s' wurde ein ung\u00fcltiger Wert angegeben.  G\u00fcltige Werte sind:  %#2s.
de,DM_FM_ACTIONFAIL_ERROR,1.0,Die CAS-Aktion featureMachine ist fehlgeschlagen.
de,DM_FM_BESTTRANSRANK_VLABEL,1.0,Feature-Rangfolge
de,DM_FM_DESCR_VLABEL,1.0,Beschreibung
de,DM_FM_FEATURES_TITLE,1.0,Generierte Features
de,DM_FM_FEATURE_VLABEL,1.0,Feature
de,DM_FM_FLEVEL_VLABEL,1.0,Auspr\u00e4gung
de,DM_FM_INVAR_VLABEL,1.0,Eingabevariable
de,DM_FM_LABEL_VLABEL,1.0,Eingabeetikett
de,DM_FM_NOINPUTS_ERROR,1.0,Die in Metadaten identifizierten Eingabevariablen stehen nicht zur Verarbeitung zur Verf\u00fcgung.
de,DM_FM_NOTARGET_ERROR,1.0,Es ist keine Zielvariable f\u00fcr die Eingabedaten definiert.
de,DM_FM_POLICYNOTSELECTED_ERROR,1.0,F\u00fcr die Generierung von Features muss mindestens eine Transformationsrichtlinie aktiviert werden.
de,DM_FM_RANKCRIT_VLABEL,1.0,Rangfolgenkriterium
de,DM_FM_VALIDPARAMVALS_ERROR,1.0,F\u00fcr Eigenschaft '%#1s' wurde ein ung\u00fcltiger Wert angegeben.  G\u00fcltige Werte sind:  %#2s.
de,DM_GBM_EARLYSTOPTHRESHOLD_ERROR,1.0,"Bei einem vorzeitigen Stoppen mittels der Schwellenwertmethode m\u00fcssen Sie einen Wert gr\u00f6\u00dfer Null f\u00fcr die Eigenschaft ""Schwellenwert"" und/oder die Eigenschaft ""Schwellenwertiterationen"" angeben."
de,DM_GLMLOG_PARAMESTSMISSING_ERROR,1.0,Die Tabelle Parametersch\u00e4tzer wurde nicht generiert. Pr\u00fcfen Sie das Log auf Konvergenz- oder andere Modellierungsprobleme.
de,DM_GLMLOG_PROCGENSELECTERROR_ERROR,1.0,Die Prozedur GENSELECT ist fehlgeschlagen.
de,DM_GLM_DISPERSION_VLABEL,1.0,Streuung
de,DM_GLM_RELATIVITY_VLABEL,1.0,Relativit\u00e4t
de,DM_GLM_RLB_VLABEL,1.0,Untergrenze f\u00fcr Relativit\u00e4t
de,DM_GLM_RUB_VLABEL,1.0,Obergrenze f\u00fcr Relativit\u00e4t
de,DM_GLM_VLABEL_VLABEL,1.0,Variablenetikett
de,DM_ICE_NOCLUSTERS_WARNING,1.0,"Die ICE-Plots werden nicht erstellt, da die Beobachtungen nicht geclustert werden konnten."
de,DM_IMPORTANCE_VLABEL,1.0,Trainingsbedeutung
de,DM_IMP_CARDINALITY_ERROR,1.0,Die Extrahierung von Informationen und Statistiken aus den Daten ist fehlgeschlagen.
de,DM_IMP_CONST_VALUETRUNC_WARNING,1.0,Konstanter Ersetzungwert f\u00fcr Variable %1 wurde abgeschnitten.
de,DM_IMP_IMPNMISS_VLABEL,1.0,Anzahl ersetzter Werte
de,DM_IMP_IMPPCTMISS_VLABEL,1.0,Ersetze Werte prozentual
de,DM_IMP_IMPUTABLE_VLABEL,1.0,Ersetzbar
de,DM_IMP_IMPUTEDNAME_VLABEL,1.0,Ersetzte Variable
de,DM_IMP_IMPUTED_VLABEL,1.0,%s wurde ersetzt
de,DM_IMP_INVARS_TITLE,1.0,Eingabevariablenstatistiken
de,DM_IMP_KURTOSIS_VLABEL,1.0,Kurtosis
de,DM_IMP_LABEL_VLABEL,1.0,Etikett
de,DM_IMP_LENGTH_VLABEL,1.0,L\u00e4nge
de,DM_IMP_LEVEL_VLABEL,1.0,Ma\u00dfebene
de,DM_IMP_MAX_VLABEL,1.0,Maximum
de,DM_IMP_MEAN_VLABEL,1.0,Mittelwert
de,DM_IMP_MEDIAN_ERROR,1.0,Berechnung der Medianwerte ist fehlgeschlagen.
de,DM_IMP_METHOD_VLABEL,1.0,Ersetzungsmethode
de,DM_IMP_MIDRANGE_VLABEL,1.0,Midrange
de,DM_IMP_MIN_VLABEL,1.0,Minimum
de,DM_IMP_NMISS_VLABEL,1.0,Anzahl fehlender Werte
de,DM_IMP_NOCLUSDATA_ERROR,1.0,Die f\u00fcr die Clustermethoden erforderliche Tabelle %s kann nicht verarbeitet werden.
de,DM_IMP_NOINPUT_ERROR,1.0,Die als Eingabedaten angegebene Datei wurde nicht gefunden.
de,DM_IMP_NONE_REQUESTED_WARNING,1.0,Es wurde keine Imputation angefordert.
de,DM_IMP_NOVALUE_ERROR,1.0,Ersetzter Wert kann nicht korrekt festgelegt werden.
de,DM_IMP_NO_PREV_CLUSTER_ERROR,1.0,"Clusterimputationsmethoden erfordern einen Clusterknoten, der dem Imputationsknoten unmittelbar vorausgeht."
de,DM_IMP_OMITFIXEDNAMEVARS_WARNING,1.0,Variable %#1s kan nicht mit Methode %#2s ersetzt werden.
de,DM_IMP_PCTMISS_VLABEL,1.0,Fehlend prozentual
de,DM_IMP_SIND_IMPCNT_VLABEL,1.0,Anzahl ersetzter Werte
de,DM_IMP_SIND_MISCNT_VLABEL,1.0,Anzahl fehlender Werte
de,DM_IMP_SKEW_VLABEL,1.0,Schiefe
de,DM_IMP_STDDEV_VLABEL,1.0,Standardabweichung
de,DM_IMP_TOOMANYVALUES_WARNING,1.0,"%#1s-Imputation f\u00fcr Variable %#2s wurde nicht durchgef\u00fchrt, da sie zu viele eindeutige Werte besitzt."
de,DM_IMP_TRANSFORMED_VLABEL,1.0,%s wurde transformiert
de,DM_IMP_TRUNC_CONSTANT_WARNING,1.0,Konstante Eigenschaftswerte mit mehr als 32 Zeichen werden abgeschnitten.
de,DM_IMP_TYPE_VLABEL,1.0,Typ
de,DM_IMP_UIND_IMPINDCTOR_VLABEL,1.0,Ersetzungsindikator f\u00fcr %s
de,DM_IMP_UIND_MISINDCTOR_VLABEL,1.0,Fehlend-Indikator f\u00fcr %s
de,DM_IMP_VALUEMISSING_WARNING,1.0,"Der Imputationswert fehlt, daher wurde f\u00fcr Variable %#1s keine Scorecode-Generierung durchgef\u00fchrt."
de,DM_IMP_VALUE_VLABEL,1.0,Ersetzter Wert
de,DM_IMP_VARNAME_VLABEL,1.0,Eingabevariable
de,DM_IMP_WINSORTRIM_ERROR,1.0,Berechnung der winsorisierten bzw. getrimmten Statistiken ist fehlgeschlagen.
de,DM_INDVOBSDOESNOTEXIST_WARNING,1.0,Es existiert keine Beobachtung f\u00fcr %#1s = %#2s.
de,DM_INTERVALTARGET_ERROR,1.0,Intervallziel muss verwendet werden.
de,DM_INVALIDARGUMENTMSG2_ERROR,1.0,%#2s fehlte in Makro %#1s.
de,DM_INVALIDARGUMENTMSG_ERROR,1.0,%s
de,DM_INVALIDDESTINATIONCASLIB_ERROR,1.0,"Die Ziel-CAS-Bibliothek f\u00fcr den Ladevorgang muss die Projekt-CAS-Bibliothek sein, war jedoch %s."
de,DM_KEYSAREEMPTY_ERROR,1.0,F\u00fcr den Vorgang %#1s enth\u00e4lt weder der prim\u00e4re noch der sekund\u00e4re Schl\u00fcssel einen Wert. Der Vorgang wird abgebrochen.
de,DM_KEYSBOTHSPECIFIED_ERROR,1.0,F\u00fcr den Vorgang %#1s wurde sowohl der prim\u00e4re als auch der sekund\u00e4re Schl\u00fcssel angegeben. Der Vorgang wird abgebrochen.
de,DM_KEYSNOTSPECIFIED_ERROR,1.0,F\u00fcr den Vorgang %#1s wurde weder der prim\u00e4re noch der sekund\u00e4re Schl\u00fcssel angegeben. Der Vorgang wird abgebrochen.
de,DM_LIBNAMEASSIGNMENT_ERROR,1.0,libname %s konnte nicht zugewiesen werden.
de,DM_LIME_BASELINE_VLABEL,1.0,Baseline
de,DM_LIME_BINARYENCODE_NO,1.0,Nein
de,DM_LIME_BINARYENCODE_YES,1.0,Ja
de,DM_LIME_CLUSTERVARIABLEEXIST_WARNING,1.0,Eingabedaten enthalten eine Clustervariable. Die LIME-Analyse kann nicht durchgef\u00fchrt werden.
de,DM_LIME_GLOBALSCOPE_VLABEL,1.0,Global
de,DM_LIME_INDVOBSDOESNOTEXIST_WARNING,1.0,"Der f\u00fcr die Eigenschaft ""Einzelbeobachtung"" angegebene Wert %#1s ist f\u00fcr die Schl\u00fcsselvariable %#2s nicht vorhanden."
de,DM_LIME_LOCALSCOPE_VLABEL,1.0,Lokal
de,DM_LIME_MODEL_LOCAL,1.0,Lokal
de,DM_LIME_MODEL_MEAN,1.0,Mittelwert
de,DM_LIME_MODEL_ORIGINAL,1.0,Original
de,DM_LIME_MULTIPLEOBSEXIST_WARNING,1.0,"Der f\u00fcr die Eigenschaft ""Einzelbeobachtung"" angegebene Wert %#1s ist f\u00fcr die Schl\u00fcsselvariable %#2s nicht eindeutig."
de,DM_LIME_NOINDVOBS_WARNING,1.0,Geben Sie eine einzelne Beobachtung an.
de,DM_MANAGEVARIABLES_INCOMINGVARS_TITLE,1.0,Eingehende Variablen
de,DM_MANAGEVARIABLES_METACHANGES_TITLE,1.0,Metadaten\u00e4nderungen
de,DM_MAPPERENTRYDOESNOTEXIST_NOTE,1.0,Die Inhalte wurden zuvor nicht beibehalten f\u00fcr Projekt %s.
de,DM_MC_BNETINTTGT_ERROR,1.0,Ein Bayessches Netzmodell kann nur f\u00fcr eine Kategoriezielvariable ausgef\u00fchrt werden.
de,DM_MC_BNET_VLABEL,1.0,Bayessches Netzwerk
de,DM_MC_DECISIONTREE_VLABEL,1.0,Entscheidungsbaum
de,DM_MC_EVALCONFIG_VLABEL,1.0,Anzahl evaluierte Konfigurationen
de,DM_MC_EVALS_ERROR,1.0,Sie m\u00fcssen mindestens zwei Evaluierungen pro Runde und Modelltyp (%s) angeben.
de,DM_MC_FOREST_VLABEL,1.0,Forest
de,DM_MC_GRADBOOST_VLABEL,1.0,Gradient Boosting
de,DM_MC_NEURALNET_VLABEL,1.0,Neuronales Netz
de,DM_MC_NOMODELS_ERROR,1.0,Sie m\u00fcssen mindestens einen Modelltyp f\u00fcr das Autotuning angeben.
de,DM_MC_SVMINTTGT_ERROR,1.0,Ein SVM-Modell kann nur f\u00fcr eine bin\u00e4re Zielvariable ausgef\u00fchrt werden.
de,DM_MC_SVM_VLABEL,1.0,SVM
de,DM_METHOD_VLABEL,1.0,Methode
de,DM_MISCCUTOFF_VLABEL,1.0,Falschklassifikation bei Cutoff (%s)
de,DM_MISC_VLABEL,1.0,Falschklassifikationrate
de,DM_MISSINGCODEANDURIFIELDS_NOTE,1.0,F\u00fcr die Variable %#1s und die Abfolge %#2s wurde weder das Feld CODE noch das Feld URI angegeben.
de,DM_MISSINGDATASET_ERROR,1.0,Folgende erforderliche Datei fehlte in %#1s: %#2s.
de,DM_MISSINGINPUTCASLIB_ERROR,1.0,Die Eingabe-CAS-Bibliothek ist nicht angegeben.
de,DM_MISSINGINPUTTABLENAME_ERROR,1.0,Name der Eingabetabelle ist nicht angegeben.
de,DM_MISSINGMODELGUID_ERROR,1.0,Die ID des Ensemble-Knotens ist nicht angegeben.
de,DM_MISSINGOUTPUTCASLIB_ERROR,1.0,Die Ausgabe-CAS-Bibliothek ist nicht angegeben.
de,DM_MISSINGPOSTVAR_ERROR,1.0,"Das Modell kann nicht bewertet werden, da %#1s Posteriori-Variablen in der bewerteten Datei nicht gefunden wurden: %#2s."
de,DM_MISSINGPREDVAR_ERROR,1.0,"Das Modell kann nicht bewertet werden, da die vorhergesagte Variable %s in der bewerteten Datei nicht gefunden wurde."
de,DM_MISSINGTABLENAME_ERROR,1.0,Kein Ausgabetabellenname angegeben.
de,DM_MISSINGVARIABLE_ERROR,1.0,Die erforderliche Makrovariable %#2s existiert nicht oder ist leer in %#1s.
de,DM_MORETHAN254LEVELS_ERROR,1.0,Variable %#2s hat mehr als 254 Auspr\u00e4gungen in %#1s.
de,DM_MORETHANONEVARSPECIFIED_ERROR,1.0,Es ist scheinbar mehr als ein Variablenname in %#1s angegeben: %#2s.
de,DM_MULTIPLEOBSEXIST_WARNING,1.0,Es existieren mehrere Beobachtungen f\u00fcr %#1s = %#2s.
de,DM_NN_ABSWEIGHT_VLABEL,1.0,Absolute Gewichtung
de,DM_NN_BIAS_VLABEL,1.0,Verzerrung
de,DM_NN_FROM_VLABEL,1.0,Von
de,DM_NN_LBFGS_ERROR,1.0,"Die Eigenschaft ""Optimierungsmethode"" kann f\u00fcr dieses Netzwerk nicht auf ""LBFGS"" gesetzt werden, da es mehr als zwei verdeckte Schichten besitzt. Dies schlie\u00dft auch das Szenario ein, dass das Netzwerk w\u00e4hrend des Autotunings mehr als zwei verdeckten Schichten besitzt."
de,DM_NN_NABSAVG_VLABEL,1.0,Neuron Absoluter Durchschnitt
de,DM_NN_NAVERAGE_VLABEL,1.0,Neuron Durchschnitt
de,DM_NN_NODEID_VLABEL,1.0,Knoten-ID
de,DM_NN_NODELABEL_VLABEL,1.0,Knotenetikett
de,DM_NN_TO_VLABEL,1.0,Bis
de,DM_NN_WEIGHT_VLABEL,1.0,Gewichtung
de,DM_NOCOMPONENTSREGISTERED_NOTE,1.0,Es wurden keine Komponenten f\u00fcr das Projekt %s registriert.
de,DM_NOENTRYFOUNDINTABLE_NOTE,1.0,Es wurde kein Datensatz in der Tabelle %#1s f\u00fcr GUID %#2s gefunden.
de,DM_NOINPUT_ERROR,1.0,Es muss mindestens eine Eingabevariable verwendet werden.
de,DM_NOKEYVARIABLEFORLIMEANALYSIS_WARNING,1.0,"Die LIME-Methode (Locally Interpretable Model-Agnostic Explanation) kann nicht ausgef\u00fchrt werden, da hierf\u00fcr eine Schl\u00fcsselvariable angegeben sein muss."
de,DM_NOMTARGETONLY_ERROR,1.0,Nominalziel muss verwendet werden.
de,DM_NOTARGET_ERROR,1.0,Es wurde keine Zielvariable angegeben.
de,DM_NOTRAININGOBS_ERROR,1.0,Es sind keine g\u00fcltigen Trainingsbeobachtungen vorhanden.
de,DM_NOTUNINGPARM_ERROR,1.0,F\u00fcr das Autotuning des Modells muss mindestens ein Hyperparameter ausgew\u00e4hlt werden.
de,DM_NOVALIDOBS_ERROR,1.0,Keine g\u00fcltige Beobachtung vorhanden. Es k\u00f6nnen keine lokalen Erkl\u00e4rungen erzeugt werden.
de,DM_OSC_DSEXEC_ERROR,1.0,Bei der Ausf\u00fchrung des DATA-Schritts zur Ausf\u00fchrung des %s-Programms ist ein Fehler aufgetreten.
de,DM_OSC_GEN_DF_COMMENT,1.0,Data Frame generieren
de,DM_OSC_INLOCKDOWN_ERROR,1.0,Der Open Source-Code kann im Lockdown-Modus nicht ausgef\u00fchrt werden.
de,DM_OSC_INPUT_DATA_TITLE,1.0,Top 10-Beobachtungen aus Eingabedaten
de,DM_OSC_INVALIDVARNAMES_ERROR,1.0,"Der Open Source-Code unterst\u00fctzt keine einfachen und doppelten Anf\u00fchrungszeichen in Variablennamen, da diese in Python oder R nicht unterst\u00fctzt werden."
de,DM_OSC_LANG_COMMENT,1.0,Sprache
de,DM_OSC_MACROEXEC_ERROR,1.0,Fehlercode %s wurde bei der Ausf\u00fchrung von Makro %s zur\u00fcckgegeben.
de,DM_OSC_MERGEOBSDONTMATCH_WARNING,1.0,"Die Zusammenf\u00fchrung der Daten wurde \u00fcbersprungen, da die Beobachtungen in den Eingabedaten %s nicht mit den bewerteten Daten %s \u00fcbereinstimmten. Die Modellbewertung wird daher nicht ausgef\u00fchrt."
de,DM_OSC_NOEXPORTWITHPARTFMT_ERROR,1.0,"Wenn die Partitionsvariable formatiert ist, k\u00f6nnen die Eingabedaten nicht unformatiert heruntergeladen werden. Versuchen Sie, die Eigenschaft ""SAS-Formate einbeziehen"" auszuw\u00e4hlen."
de,DM_OSC_NOSCOREDCSVFILE_WARNING,1.0,Die bewertete CSV-Datei ist nicht vorhanden. Die Modellbewertung wird daher nicht ausgef\u00fchrt.
de,DM_OSC_NOUSERCODEFILE_ERROR,1.0,Die Code-Datei %s existiert nicht.
de,DM_OSC_PGMEXEC_ERROR,1.0,Fehlercode %s wurde bei der Ausf\u00fchrung des %s-Programms zur\u00fcckgegeben.
de,DM_OSC_PRECODE_END_COMMENT,1.0,Ende des Codes aus Abschnitt Knotenkonfiguration der Projekteinstellungen
de,DM_OSC_PRED_VAR_TITLE,1.0,Vorhergesagte Variablen
de,DM_OSC_RWORK_COMMENT,1.0,R-work als Arbeitsverzeichnis f\u00fcr Knoten festlegen
de,DM_OSC_SAVEOUTPUT_COMMENT,1.0,Ausgabedaten speichern
de,DM_OSC_SCORED_DATA_TITLE,1.0,Top 10-Beobachtungen aus bewerteten Daten (in Open Source-Programm generiert)
de,DM_OSC_SUPER_COMMENT,1.0,\u00dcberwachtes Modell
de,DM_OSC_USER_CODE_COMMENT,1.0,USER CODE
de,DM_OSC_VAR_DECL_COMMENT,1.0,Variablendeklarationen
de,DM_PARTIALDEP_NOVARIABLES_WARNING,1.0,"Es sind keine Eingaben von Bedeutung vorhanden, um die Plots Teilweise Abh\u00e4ngigkeit und ICE zu erzeugen."
de,DM_PCA_INVALIDPREFIX_ERROR,1.0,Die Eigenschaft Komponente/Merkmal-Pr\u00e4fix ist ung\u00fcltig. Einfache und doppelte Anf\u00fchrungszeichen sind nicht erlaubt.
de,DM_PCA_LESSINPUTVARNUM_ERROR,1.0,Die Daten m\u00fcssen mindestens zwei Intervalleingabevariablen enthalten.
de,DM_PCA_LONGPREFIX_WARNING,1.0,Die Eigenschaft Komponente/Merkmal-Pr\u00e4fix wurde auf 14 Zeichen abgeschnitten.
de,DM_PCA_PRINCIPAL_COMPONENT_VLABEL,1.0,Hauptkomponente
de,DM_PREDECESSORFAILED_ERROR,1.0,"Die Modelle k\u00f6nnen nicht zusammengesetzt werden, da Modell %#1s nicht erfolgreich abgeschlossen werden konnte."
de,DM_PRIMARYKEYEMPTY_ERROR,1.0,Der prim\u00e4re Schl\u00fcssel f\u00fcr den Vorgang %#1s war leer. Der Vorgang wird abgebrochen.
de,DM_PROCERR_ERROR,1.0,Bei der Ausf\u00fchrung von PROC %s ist ein Fehler aufgetreten.
de,DM_PROCESSINGDATASET_ERROR,1.0,W\u00e4hrend der Verarbeitung der Datei %#1s in Makro %#2s wurde folgender Fehlercode ausgegeben: %#3s.
